YEAR,STATE/REGION,GDP_EXP_SUM,GeoFIPS,NAICS,NAICS_LDESC,BEA_GROUP,GDP,LEVEL,EST_POP
2016,NV,422973806,32000,325,Chemical manufacturing,False,344000000.0,3,2919555
2016,NY,11150754928,36000,325,Chemical manufacturing,False,13070400000.0,3,19636391
2016,OH,12126475964,39000,325,Chemical manufacturing,False,16246200000.0,3,11640060
2016,OK,810829248,40000,325,Chemical manufacturing,False,788000000.0,3,3928143
2016,OR,3324902284,41000,325,Chemical manufacturing,False,751000000.0,3,4093271
2016,PA,14926687158,42000,325,Chemical manufacturing,False,17665900000.0,3,12788468
2016,RI,667408636,44000,325,Chemical manufacturing,False,652600000.0,3,1057816
2016,SC,4588637846,45000,325,Chemical manufacturing,False,4148100000.0000005,3,4963031
2016,SD,54935992,46000,325,Chemical manufacturing,False,301100000.0,3,863693
2016,TN,8423114602,47000,325,Chemical manufacturing,False,5459100000.0,3,6651277
2016,TX,73159218056,48000,325,Chemical manufacturing,False,47203600000.0,3,27914064
2016,USA,368751026658,0,325,Chemical manufacturing,False,341842000000.0,3,323071755
2016,UT,2126537686,49000,325,Chemical manufacturing,False,1492800000.0,3,3044241
2016,VA,5022537376,51000,325,Chemical manufacturing,False,3033500000.0,3,8417651
2016,VT,161001462,50000,325,Chemical manufacturing,False,133100000.0,3,624366
2016,WA,2024402316,53000,325,Chemical manufacturing,False,1980900000.0,3,7299961
2016,WI,3949959134,55000,325,Chemical manufacturing,False,5209500000.0,3,5775170
2016,WV,3030954778,54000,325,Chemical manufacturing,False,2831400000.0,3,1832435
2016,WY,1744078306,56000,325,Chemical manufacturing,False,605000000.0,3,585243
2017,AK,16144898,2000,325,Chemical manufacturing,False,11300000.0,3,740983
2017,AL,4558191812,1000,325,Chemical manufacturing,False,3484700000.0,3,4877989
2017,AR,1422725504,5000,325,Chemical manufacturing,False,973500000.0,3,3003855
2017,AZ,1860390062,4000,325,Chemical manufacturing,False,884300000.0,3,7048088
2017,CA,26547037758,6000,325,Chemical manufacturing,False,58791100000.0,3,39337785
2017,CO,1532964790,8000,325,Chemical manufacturing,False,1374000000.0,3,5617421
2017,CT,1908934472,9000,325,Chemical manufacturing,False,4739300000.0,3,3575324
2017,DE,2765115262,10000,325,Chemical manufacturing,False,968500000.0,3,957942
2017,FL,11946604404,12000,325,Chemical manufacturing,False,6793400000.0,3,20977089
2017,GA,6898187454,13000,325,Chemical manufacturing,False,5159500000.0,3,10417031
2017,HI,67275470,15000,325,Chemical manufacturing,False,87700000.0,3,1425763
2017,IA,3576461504,19000,325,Chemical manufacturing,False,5586200000.0,3,3143734
2017,ID,643105610,16000,325,Chemical manufacturing,False,405600000.0,3,1719745
2017,IL,17806210454,17000,325,Chemical manufacturing,False,20814800000.0,3,12779893
2017,IN,18605602842,18000,325,Chemical manufacturing,False,21728000000.0,3,6662068
2017,KS,1720633732,20000,325,Chemical manufacturing,False,2083000000.0,3,2910892
2017,KY,8008506600,21000,325,Chemical manufacturing,False,2651100000.0,3,4455590
2017,LA,19423076452,22000,325,Chemical manufacturing,False,13188000000.0,3,4673673
2017,MA,6403889718,25000,325,Chemical manufacturing,False,9656900000.0,3,6863560
2017,MD,3515185528,24000,325,Chemical manufacturing,False,5918100000.0,3,6028186
2017,ME,221041726,23000,325,Chemical manufacturing,False,783700000.0,3,1335743
2017,MI,9871333256,26000,325,Chemical manufacturing,False,7515100000.0,3,9976752
2017,MN,3311750504,27000,325,Chemical manufacturing,False,2790400000.0,3,5569283
2017,MO,5167628628,29000,325,Chemical manufacturing,False,6149600000.0,3,6111382
2017,MS,2420549104,28000,325,Chemical manufacturing,False,1243000000.0,3,2990674
2017,MT,569286302,30000,325,Chemical manufacturing,False,88200000.0,3,1053862
2017,NC,16881421186,37000,325,Chemical manufacturing,False,18552900000.0,3,10275758
2017,ND,641564836,38000,325,Chemical manufacturing,False,146500000.0,3,756755
2017,NE,1369241306,31000,325,Chemical manufacturing,False,1690900000.0,3,1916998
2017,NH,892734050,33000,325,Chemical manufacturing,False,460300000.0,3,1350395
2017,NJ,18072515030,34000,325,Chemical manufacturing,False,18217200000.0,3,8888147
2017,NM,200428050,35000,325,Chemical manufacturing,False,294300000.0,3,2092844
2017,NV,518263254,32000,325,Chemical manufacturing,False,386300000.0,3,2972097
2017,NY,10092289654,36000,325,Chemical manufacturing,False,14061300000.0,3,19593849
2017,OH,12659084852,39000,325,Chemical manufacturing,False,15819400000.0,3,11665706
2017,OK,856968956,40000,325,Chemical manufacturing,False,644500000.0,3,3933602
2017,OR,4497915060,41000,325,Chemical manufacturing,False,693800000.0,3,4147294
2017,PA,15651806278,42000,325,Chemical manufacturing,False,18137000000.0,3,12794679
2017,RI,716378842,44000,325,Chemical manufacturing,False,842100000.0,3,1056554
2017,SC,5083348492,45000,325,Chemical manufacturing,False,4145800000.0,3,5027102
2017,SD,146201286,46000,325,Chemical manufacturing,False,328100000.0,3,873732
2017,TN,8902212412,47000,325,Chemical manufacturing,False,5922500000.0,3,6714748
2017,TX,80884191354,48000,325,Chemical manufacturing,False,46427200000.0,3,28291024
2017,USA,385570274928,0,325,Chemical manufacturing,False,345084000000.0,3,325122128
2017,UT,2219952464,49000,325,Chemical manufacturing,False,1784200000.0,3,3103540
2017,VA,4728741776,51000,325,Chemical manufacturing,False,2930000000.0,3,8471011
2017,VT,183336108,50000,325,Chemical manufacturing,False,131800000.00000001,3,625132
2017,WA,2140642102,53000,325,Chemical manufacturing,False,2200000000.0,3,7427951
2017,WI,4072089448,55000,325,Chemical manufacturing,False,3496800000.0,3,5793147
2017,WV,3160914950,54000,325,Chemical manufacturing,False,3215800000.0,3,1818683
2017,WY,1961404078,56000,325,Chemical manufacturing,False,616100000.0,3,579994
2018,AK,16924476,2000,325,Chemical manufacturing,False,12300000.0,3,736624
2018,AL,5098684432,1000,325,Chemical manufacturing,False,3390700000.0,3,4891628
2018,AR,1644128300,5000,325,Chemical manufacturing,False,1177200000.0,3,3012161
2018,AZ,1959004430,4000,325,Chemical manufacturing,False,1176900000.0,3,7164228
2018,CA,27392519514,6000,325,Chemical manufacturing,False,67491399999.99999,3,39437463
2018,CO,1447460268,8000,325,Chemical manufacturing,False,1984700000.0,3,5697155
2018,CT,2449080894,9000,325,Chemical manufacturing,False,5446400000.0,3,3574561
2018,DE,3120968010,10000,325,Chemical manufacturing,False,1151800000.0,3,966985
2018,FL,13069467246,12000,325,Chemical manufacturing,False,7309800000.0,3,21254926
2018,GA,7360670016,13000,325,Chemical manufacturing,False,5423600000.0,3,10519389
2018,HI,12626806,15000,325,Chemical manufacturing,False,116100000.0,3,1423102
2018,IA,3583764426,19000,325,Chemical manufacturing,False,5817700000.0,3,3149900
2018,ID,610788816,16000,325,Chemical manufacturing,False,482700000.0,3,1752074
2018,IL,18118602512,17000,325,Chemical manufacturing,False,24725200000.0,3,12724685
2018,IN,17994011472,18000,325,Chemical manufacturing,False,22841700000.0,3,6698481
2018,KS,1592099504,20000,325,Chemical manufacturing,False,2153700000.0,3,2912748
2018,KY,9093119082,21000,325,Chemical manufacturing,False,2548900000.0,3,4464273
2018,LA,21216608448,22000,325,Chemical manufacturing,False,17890700000.0,3,4664450
2018,MA,6211755438,25000,325,Chemical manufacturing,False,11646600000.0,3,6885720
2018,MD,4002354848,24000,325,Chemical manufacturing,False,5851900000.0,3,6042153
2018,ME,232227566,23000,325,Chemical manufacturing,False,721800000.0,3,1340123
2018,MI,10557879870,26000,325,Chemical manufacturing,False,9038700000.0,3,9987286
2018,MN,3756389968,27000,325,Chemical manufacturing,False,3032400000.0,3,5608762
2018,MO,5094754410,29000,325,Chemical manufacturing,False,6697800000.0,3,6125986
2018,MS,2487945426,28000,325,Chemical manufacturing,False,1399700000.0,3,2982879
2018,MT,621214832,30000,325,Chemical manufacturing,False,153000000.0,3,1061818
2018,NC,15303140056,37000,325,Chemical manufacturing,False,19485400000.0,3,10391358
2018,ND,692877782,38000,325,Chemical manufacturing,False,126900000.0,3,760062
2018,NE,1794411788,31000,325,Chemical manufacturing,False,2439500000.0,3,1925512
2018,NH,1075103468,33000,325,Chemical manufacturing,False,536799999.99999994,3,1355064
2018,NJ,18191117128,34000,325,Chemical manufacturing,False,20331700000.0,3,8891730
2018,NM,215251652,35000,325,Chemical manufacturing,False,420300000.0,3,2093754
2018,NV,550337028,32000,325,Chemical manufacturing,False,404600000.0,3,3030725
2018,NY,10658230756,36000,325,Chemical manufacturing,False,13564200000.0,3,19544098
2018,OH,14019804390,39000,325,Chemical manufacturing,False,19045600000.0,3,11680892
2018,OK,1309460174,40000,325,Chemical manufacturing,False,902800000.0,3,3943488
2018,OR,4687480342,41000,325,Chemical manufacturing,False,804100000.0,3,4183538
2018,PA,17715142072,42000,325,Chemical manufacturing,False,19807700000.0,3,12809107
2018,RI,708296724,44000,325,Chemical manufacturing,False,959700000.0,3,1059338
2018,SC,5840421416,45000,325,Chemical manufacturing,False,5131000000.0,3,5091702
2018,SD,192660942,46000,325,Chemical manufacturing,False,301300000.0,3,879386
2018,TN,9318521766,47000,325,Chemical manufacturing,False,6326100000.0,3,6778180
2018,TX,92389528414,48000,325,Chemical manufacturing,False,60194300000.0,3,28624564
2018,USA,414818451730,0,325,Chemical manufacturing,False,396191000000.0,3,326838199
2018,UT,2477037850,49000,325,Chemical manufacturing,False,1886900000.0,3,3155153
2018,VA,5132878182,51000,325,Chemical manufacturing,False,3325900000.0,3,8510920
2018,VT,174044002,50000,325,Chemical manufacturing,False,146600000.0,3,624802
2018,WA,2085409424,53000,325,Chemical manufacturing,False,2339300000.0,3,7526793
2018,WI,4040187906,55000,325,Chemical manufacturing,False,4059800000.0,3,5809319
2018,WV,3414790186,54000,325,Chemical manufacturing,False,3225100000.0,3,1805953
2018,WY,2177556754,56000,325,Chemical manufacturing,False,676000000.0,3,579054
2019,AK,7256888,2000,325,Chemical manufacturing,False,11300000.0,3,733603
2019,AL,4518213846,1000,325,Chemical manufacturing,False,3117200000.0,3,4907965
2019,AR,1506716878,5000,325,Chemical manufacturing,False,1227700000.0,3,3020985
2019,AZ,2550355616,4000,325,Chemical manufacturing,False,1482100000.0,3,7291843
2019,CA,27530634518,6000,325,Chemical manufacturing,False,70907700000.0,3,39437610
2019,CO,1379465118,8000,325,Chemical manufacturing,False,1811800000.0,3,5758486
2019,CT,2108775864,9000,325,Chemical manufacturing,False,4870700000.0,3,3566022
2019,DE,3182973596,10000,325,Chemical manufacturing,False,1571600000.0,3,976668
2019,FL,11774546576,12000,325,Chemical manufacturing,False,7728900000.0,3,21492056
2019,GA,7113537862,13000,325,Chemical manufacturing,False,4949400000.0,3,10628020
2019,HI,16155382,15000,325,Chemical manufacturing,False,100100000.0,3,1415615
2019,IA,3570719744,19000,325,Chemical manufacturing,False,4695100000.0,3,3159596
2019,ID,600969562,16000,325,Chemical manufacturing,False,382900000.0,3,1789060
2019,IL,19350555600,17000,325,Chemical manufacturing,False,22426200000.0,3,12667017
2019,IN,18111893652,18000,325,Chemical manufacturing,False,21819800000.0,3,6731010
2019,KS,1831825988,20000,325,Chemical manufacturing,False,1934900000.0,3,2912635
2019,KY,8921762408,21000,325,Chemical manufacturing,False,2979600000.0,3,4472345
2019,LA,19367169604,22000,325,Chemical manufacturing,False,17839400000.0,3,4658285
2019,MA,6000190626,25000,325,Chemical manufacturing,False,11581600000.0,3,6894883
2019,MD,3986405480,24000,325,Chemical manufacturing,False,5779200000.0,3,6054954
2019,ME,238657828,23000,325,Chemical manufacturing,False,809500000.0,3,1345770
2019,MI,10077968796,26000,325,Chemical manufacturing,False,8997700000.0,3,9984795
2019,MN,3713971734,27000,325,Chemical manufacturing,False,3053800000.0,3,5640053
2019,MO,5349112922,29000,325,Chemical manufacturing,False,6008300000.0,3,6140475
2019,MS,1894783166,28000,325,Chemical manufacturing,False,1079100000.0,3,2978227
2019,MT,590865948,30000,325,Chemical manufacturing,False,206500000.0,3,1070123
2019,NC,17638327680,37000,325,Chemical manufacturing,False,16550700000.0,3,10501384
2019,ND,583502608,38000,325,Chemical manufacturing,False,118200000.0,3,763724
2019,NE,1856868162,31000,325,Chemical manufacturing,False,2414700000.0,3,1932571
2019,NH,1235353142,33000,325,Chemical manufacturing,False,568300000.0,3,1360783
2019,NJ,18267172634,34000,325,Chemical manufacturing,False,20045600000.0,3,8891258
2019,NM,312572640,35000,325,Chemical manufacturing,False,343400000.0,3,2099634
2019,NV,338939340,32000,325,Chemical manufacturing,False,458200000.0,3,3090771
2019,NY,10530019530,36000,325,Chemical manufacturing,False,17284800000.0,3,19463131
2019,OH,14004268456,39000,325,Chemical manufacturing,False,17757200000.0,3,11696507
2019,OK,1525446792,40000,325,Chemical manufacturing,False,1046000000.0,3,3960676
2019,OR,4724281018,41000,325,Chemical manufacturing,False,864300000.0,3,4216116
2019,PA,18364567312,42000,325,Chemical manufacturing,False,20229900000.0,3,12798883
2019,RI,942852396,44000,325,Chemical manufacturing,False,667200000.0,3,1058158
2019,SC,6206945090,45000,325,Chemical manufacturing,False,4550200000.0,3,5157702
2019,SD,154670638,46000,325,Chemical manufacturing,False,229900000.0,3,887127
2019,TN,9511513068,47000,325,Chemical manufacturing,False,5520400000.0,3,6830325
2019,TX,89804998086,48000,325,Chemical manufacturing,False,44806500000.0,3,28986794
2019,USA,417586262406,0,325,Chemical manufacturing,False,374773000000.0,3,328329953
2019,UT,2602585748,49000,325,Chemical manufacturing,False,1742800000.0,3,3203383
2019,VA,4991802900,51000,325,Chemical manufacturing,False,2713800000.0,3,8556642
2019,VT,164238324,50000,325,Chemical manufacturing,False,135800000.0,3,624046
2019,WA,1982533238,53000,325,Chemical manufacturing,False,2251200000.0,3,7614024
2019,WI,3974687040,55000,325,Chemical manufacturing,False,3756500000.0,3,5824581
2019,WV,3102260010,54000,325,Chemical manufacturing,False,2593700000.0,3,1795263
2019,WY,2183163226,56000,325,Chemical manufacturing,False,688600000.0,3,580116
2020,AK,13623882,2000,325,Chemical manufacturing,False,9100000.0,3,732906
2020,AL,4060480002,1000,325,Chemical manufacturing,False,3160800000.0,3,5032962
2020,AR,1074463592,5000,325,Chemical manufacturing,False,1200500000.0,3,3014399
2020,AZ,2521582014,4000,325,Chemical manufacturing,False,1401300000.0,3,7186647
2020,CA,28786720104,6000,325,Chemical manufacturing,False,70930800000.0,3,39527808
2020,CO,1356560046,8000,325,Chemical manufacturing,False,2051300000.0000002,3,5786873
2020,CT,2606561564,9000,325,Chemical manufacturing,False,5189700000.0,3,3579643
2020,DE,2188594574,10000,325,Chemical manufacturing,False,1777500000.0,3,991890
2020,FL,10365159384,12000,325,Chemical manufacturing,False,7382900000.0,3,21591325
2020,GA,6455718264,13000,325,Chemical manufacturing,False,5334700000.0,3,10732595
2020,HI,12651370,15000,325,Chemical manufacturing,False,106100000.0,3,1451130
2020,IA,3497408132,19000,325,Chemical manufacturing,False,4534300000.0,3,3191081
2020,ID,631569980,16000,325,Chemical manufacturing,False,391200000.0,3,1849328
2020,IL,22369910172,17000,325,Chemical manufacturing,False,24928800000.0,3,12795348
2020,IN,20476271580,18000,325,Chemical manufacturing,False,22809100000.0,3,6790290
2020,KS,1808028022,20000,325,Chemical manufacturing,False,2209600000.0,3,2938274
2020,KY,8381266098,21000,325,Chemical manufacturing,False,3557600000.0,3,4508271
2020,LA,17098779906,22000,325,Chemical manufacturing,False,16362800000.0,3,4652145
2020,MA,6370482268,25000,325,Chemical manufacturing,False,13093900000.0,3,6985320
2020,MD,5463649438,24000,325,Chemical manufacturing,False,7293300000.0,3,6178387
2020,ME,258528988,23000,325,Chemical manufacturing,False,1057500000.0,3,1364546
2020,MI,9807648488,26000,325,Chemical manufacturing,False,10307400000.0,3,10072294
2020,MN,3353838090,27000,325,Chemical manufacturing,False,3261600000.0,3,5710562
2020,MO,5530586220,29000,325,Chemical manufacturing,False,6546400000.0,3,6155074
2020,MS,2032548338,28000,325,Chemical manufacturing,False,1033300000.0,3,2958385
2020,MT,557541568,30000,325,Chemical manufacturing,False,200800000.0,3,1087156
2020,NC,16164081396,37000,325,Chemical manufacturing,False,19512400000.0,3,10450215
2020,ND,519505446,38000,325,Chemical manufacturing,False,74100000.0,3,779612
2020,NE,1995117380,31000,325,Chemical manufacturing,False,2607900000.0,3,1963318
2020,NH,1246539178,33000,325,Chemical manufacturing,False,630800000.0,3,1378752
2020,NJ,17884392620,34000,325,Chemical manufacturing,False,22839400000.0,3,9270476
2020,NM,378194410,35000,325,Chemical manufacturing,False,375400000.0,3,2118446
2020,NV,339048060,32000,325,Chemical manufacturing,False,511200000.0,3,3116851
2020,NY,10135464990,36000,325,Chemical manufacturing,False,18742100000.0,3,20122262
2020,OH,13633421980,39000,325,Chemical manufacturing,False,18651900000.0,3,11798534
2020,OK,1135934000,40000,325,Chemical manufacturing,False,1421100000.0,3,3965243
2020,OR,3992728914,41000,325,Chemical manufacturing,False,942000000.0,3,4243544
2020,PA,17216112466,42000,325,Chemical manufacturing,False,21281100000.0,3,12995576
2020,RI,1074102634,44000,325,Chemical manufacturing,False,941000000.0,3,1096487
2020,SC,5907799948,45000,325,Chemical manufacturing,False,4160399999.9999995,3,5131992
2020,SD,199235790,46000,325,Chemical manufacturing,False,267600000.00000003,3,887808
2020,TN,8858843148,47000,325,Chemical manufacturing,False,6544700000.0,3,6927736
2020,TX,79662492862,48000,325,Chemical manufacturing,False,43598100000.0,3,29237895
2020,USA,395650556528,0,325,Chemical manufacturing,False,394726000000.0,3,331578104
2020,UT,3070451740,49000,325,Chemical manufacturing,False,1748500000.0,3,3283970
2020,VA,4334574572,51000,325,Chemical manufacturing,False,2788600000.0,3,8637303
2020,VT,160441370,50000,325,Chemical manufacturing,False,140100000.0,3,642965
2020,WA,1863140990,53000,325,Chemical manufacturing,False,2798600000.0,3,7726812
2020,WI,4272546232,55000,325,Chemical manufacturing,False,4662600000.0,3,5897371
2020,WV,2698992548,54000,325,Chemical manufacturing,False,2652400000.0,3,1791670
2020,WY,1834976250,56000,325,Chemical manufacturing,False,630200000.0,3,577669
2021,AK,9726690,2000,325,Chemical manufacturing,False,9500000.0,3,734590
2021,AL,4503354042,1000,325,Chemical manufacturing,False,3471300000.0,3,5050058
2021,AR,1349725378,5000,325,Chemical manufacturing,False,1504700000.0,3,3027127
2021,AZ,2272481418,4000,325,Chemical manufacturing,False,1730100000.0,3,7274022
2021,CA,35188759074,6000,325,Chemical manufacturing,False,71458700000.0,3,39152927
2021,CO,1684149624,8000,325,Chemical manufacturing,False,2165700000.0,3,5814368
2021,CT,2701464698,9000,325,Chemical manufacturing,False,5209800000.0,3,3607765
2021,DE,2632143426,10000,325,Chemical manufacturing,False,1985800000.0,3,1005130
2021,FL,13421297282,12000,325,Chemical manufacturing,False,9394800000.0,3,21836698
2021,GA,7783829368,13000,325,Chemical manufacturing,False,5711900000.0,3,10793038
2021,HI,44592988,15000,325,Chemical manufacturing,False,134400000.0,3,1446909
2021,IA,4619877350,19000,325,Chemical manufacturing,False,6658400000.0,3,3199037
2021,ID,782523370,16000,325,Chemical manufacturing,False,571500000.0,3,1904855
2021,IL,28387241914,17000,325,Chemical manufacturing,False,30842100000.0,3,12703354
2021,IN,23479163968,18000,325,Chemical manufacturing,False,27183000000.0,3,6814223
2021,KS,2197110820,20000,325,Chemical manufacturing,False,2778100000.0,3,2938966
2021,KY,12142712074,21000,325,Chemical manufacturing,False,4057200000.0,3,4508348
2021,LA,20754992090,22000,325,Chemical manufacturing,False,19865700000.0,3,4628595
2021,MA,15656254634,25000,325,Chemical manufacturing,False,15724100000.0,3,6996721
2021,MD,5760030754,24000,325,Chemical manufacturing,False,7332300000.0,3,6176035
2021,ME,263819090,23000,325,Chemical manufacturing,False,1125300000.0,3,1379009
2021,MI,20665310136,26000,325,Chemical manufacturing,False,10342400000.0,3,10042362
2021,MN,3406267250,27000,325,Chemical manufacturing,False,3611300000.0,3,5714055
2021,MO,6616203110,29000,325,Chemical manufacturing,False,7275700000.0,3,6172551
2021,MS,2605126014,28000,325,Chemical manufacturing,False,1378900000.0,3,2947603
2021,MT,733717668,30000,325,Chemical manufacturing,False,232500000.0,3,1106416
2021,NC,20388629596,37000,325,Chemical manufacturing,False,18777600000.0,3,10565503
2021,ND,881987114,38000,325,Chemical manufacturing,False,138900000.0,3,777977
2021,NE,1710157536,31000,325,Chemical manufacturing,False,3208400000.0,3,1964697
2021,NH,1165908998,33000,325,Chemical manufacturing,False,737900000.0,3,1387907
2021,NJ,23098494032,34000,325,Chemical manufacturing,False,24697000000.0,3,9266509
2021,NM,350056600,35000,325,Chemical manufacturing,False,375500000.0,3,2117300
2021,NV,446131860,32000,325,Chemical manufacturing,False,506000000.0,3,3148472
2021,NY,12476677232,36000,325,Chemical manufacturing,False,28091100000.0,3,19835345
2021,OH,16792016100,39000,325,Chemical manufacturing,False,21790800000.0,3,11761443
2021,OK,1467042664,40000,325,Chemical manufacturing,False,1639400000.0,3,3992760
2021,OR,4404228678,41000,325,Chemical manufacturing,False,1066500000.0,3,4254691
2021,PA,22662377896,42000,325,Chemical manufacturing,False,23111000000.0,3,13016628
2021,RI,1254732584,44000,325,Chemical manufacturing,False,889600000.0,3,1097381
2021,SC,6934625506,45000,325,Chemical manufacturing,False,5084900000.0,3,5194346
2021,SD,458731236,46000,325,Chemical manufacturing,False,369100000.0,3,896303
2021,TN,14237346460,47000,325,Chemical manufacturing,False,7873100000.0,3,6966687
2021,TX,103513529254,48000,325,Chemical manufacturing,False,67100600000.00001,3,29572672
2021,USA,507980021732,0,325,Chemical manufacturing,False,464527000000.0,3,332100166
2021,UT,3574853052,49000,325,Chemical manufacturing,False,2065699999.9999998,3,3339874
2021,VA,4429096368,51000,325,Chemical manufacturing,False,3062400000.0,3,8660007
2021,VT,160685394,50000,325,Chemical manufacturing,False,138300000.0,3,647238
2021,WA,2148794984,53000,325,Chemical manufacturing,False,3060800000.0,3,7744316
2021,WI,8584882746,55000,325,Chemical manufacturing,False,5178700000.0,3,5882128
2021,WV,3318154334,54000,325,Chemical manufacturing,False,3063800000.0,3,1785921
2021,WY,2101223440,56000,325,Chemical manufacturing,False,614200000.0,3,579662
2022,AK,24259992,2000,325,Chemical manufacturing,False,10900000.0,3,733659
2022,AL,5350152158,1000,325,Chemical manufacturing,False,3912800000.0,3,5076868
2022,AR,1468473348,5000,325,Chemical manufacturing,False,1699900000.0,3,3047429
2022,AZ,2689860600,4000,325,Chemical manufacturing,False,1871200000.0,3,7370065
2022,CA,35704441528,6000,325,Chemical manufacturing,False,71612800000.0,3,39125347
2022,CO,1903027688,8000,325,Chemical manufacturing,False,1937600000.0,3,5853355
2022,CT,2537880032,9000,325,Chemical manufacturing,False,5884900000.0,3,3618707
2022,DE,2962487794,10000,325,Chemical manufacturing,False,2869700000.0,3,1020279
2022,FL,20849492504,12000,325,Chemical manufacturing,False,11378700000.0,3,22413989
2022,GA,9163285676,13000,325,Chemical manufacturing,False,6651700000.0,3,10929992
2022,HI,12842808,15000,325,Chemical manufacturing,False,158500000.0,3,1437812
2022,IA,6052494686,19000,325,Chemical manufacturing,False,7176100000.0,3,3201890
2022,ID,1350617006,16000,325,Chemical manufacturing,False,852200000.0,3,1942951
2022,IL,31084575876,17000,325,Chemical manufacturing,False,31551500000.0,3,12609577
2022,IN,26170948050,18000,325,Chemical manufacturing,False,28362500000.0,3,6841491
2022,KS,2160322928,20000,325,Chemical manufacturing,False,3411800000.0,3,2938034
2022,KY,13429071122,21000,325,Chemical manufacturing,False,4382800000.0,3,4521238
2022,LA,25802455638,22000,325,Chemical manufacturing,False,22306500000.0,3,4600892
2022,MA,14028459860,25000,325,Chemical manufacturing,False,19969100000.0,3,7025465
2022,MD,5443867828,24000,325,Chemical manufacturing,False,8595900000.0,3,6183257
2022,ME,320867200,23000,325,Chemical manufacturing,False,1055300000.0,3,1391585
2022,MI,13461311596,26000,325,Chemical manufacturing,False,10791100000.0,3,10043906
2022,MN,4209718996,27000,325,Chemical manufacturing,False,3625900000.0,3,5727565
2022,MO,7442319288,29000,325,Chemical manufacturing,False,8084300000.0,3,6179285
2022,MS,2858755062,28000,325,Chemical manufacturing,False,1651400000.0,3,2941237
2022,MT,722209616,30000,325,Chemical manufacturing,False,209700000.0,3,1121533
2022,NC,28405855862,37000,325,Chemical manufacturing,False,23137100000.0,3,10705768
2022,ND,1229298144,38000,325,Chemical manufacturing,False,212700000.0,3,780191
2022,NE,1560223136,31000,325,Chemical manufacturing,False,3775300000.0,3,1972595
2022,NH,1745073526,33000,325,Chemical manufacturing,False,831800000.0,3,1396647
2022,NJ,21635454788,34000,325,Chemical manufacturing,False,29909000000.0,3,9298402
2022,NM,609301992,35000,325,Chemical manufacturing,False,469700000.0,3,2112859
2022,NV,766556716,32000,325,Chemical manufacturing,False,579000000.0,3,3177672
2022,NY,12383329542,36000,325,Chemical manufacturing,False,31149700000.0,3,19713025
2022,OH,21620473432,39000,325,Chemical manufacturing,False,23153300000.0,3,11764950
2022,OK,2221697426,40000,325,Chemical manufacturing,False,1794000000.0,3,4025327
2022,OR,7241099246,41000,325,Chemical manufacturing,False,1155200000.0,3,4245964
2022,PA,25783981634,42000,325,Chemical manufacturing,False,24447200000.0,3,12984655
2022,RI,1090527882,44000,325,Chemical manufacturing,False,759500000.0,3,1098275
2022,SC,8251662476,45000,325,Chemical manufacturing,False,6125500000.0,3,5288957
2022,SD,936027308,46000,325,Chemical manufacturing,False,384700000.0,3,909156
2022,TN,13260532088,47000,325,Chemical manufacturing,False,8738900000.0,3,7063325
2022,TX,122977686536,48000,325,Chemical manufacturing,False,74311700000.0,3,30118002
2022,USA,570914934836,0,325,Chemical manufacturing,False,509453000000.0,3,333996304
2022,UT,3137196786,49000,325,Chemical manufacturing,False,2062400000.0,3,3393928
2022,VA,5445929598,51000,325,Chemical manufacturing,False,3657700000.0,3,8681038
2022,VT,191151358,50000,325,Chemical manufacturing,False,161800000.0,3,647614
2022,WA,3235443638,53000,325,Chemical manufacturing,False,2864400000.0,3,7786828
2022,WI,7033306870,55000,325,Chemical manufacturing,False,5756500000.0,3,5903472
2022,WV,3456272348,54000,325,Chemical manufacturing,False,3118600000.0,3,1774003
2022,WY,2805703230,56000,325,Chemical manufacturing,False,731900000.0,3,581742
2023,AK,18304526,2000,325,Chemical manufacturing,False,9600000.0,3,734654
2023,AL,4326323058,1000,325,Chemical manufacturing,False,3932700000.0,3,5117850
2023,AR,1336129054,5000,325,Chemical manufacturing,False,1626200000.0,3,3069856
2023,AZ,2288639760,4000,325,Chemical manufacturing,False,2066300000.0000002,3,7452073
2023,CA,34429763272,6000,325,Chemical manufacturing,False,70465900000.0,3,39181667
2023,CO,1759851196,8000,325,Chemical manufacturing,False,1930200000.0,3,5912240
2023,CT,1973084718,9000,325,Chemical manufacturing,False,5347700000.0,3,3641369
2023,DE,2813708418,10000,325,Chemical manufacturing,False,3159000000.0,3,1035354
2023,FL,17250547488,12000,325,Chemical manufacturing,False,10945700000.0,3,22929248
2023,GA,8417061916,13000,325,Chemical manufacturing,False,6765300000.0,3,11063669
2023,HI,22144026,15000,325,Chemical manufacturing,False,265399999.99999997,3,1434950
2023,IA,6414911862,19000,325,Chemical manufacturing,False,7338900000.0,3,3214739
2023,ID,1279510648,16000,325,Chemical manufacturing,False,752300000.0,3,1970497
2023,IL,30532500610,17000,325,Chemical manufacturing,False,32810800000.000004,3,12633389
2023,IN,38239725558,18000,325,Chemical manufacturing,False,30263100000.0,3,6881373
2023,KS,2250865750,20000,325,Chemical manufacturing,False,3469700000.0,3,2949749
2023,KY,14159771492,21000,325,Chemical manufacturing,False,4319900000.0,3,4549953
2023,LA,20968004692,22000,325,Chemical manufacturing,False,22629400000.0,3,4598777
