YEAR,STATE/REGION,GDP_IMP_SUM,GeoFIPS,NAICS,NAICS_LDESC,BEA_GROUP,GDP,LEVEL,EST_POP
2013,HI,15434188,15000,323,Printing and related support activities,False,51200000.0,3,1408822
2013,IA,24208496,19000,323,Printing and related support activities,False,526500000.0,3,3093935
2013,ID,3343048,16000,323,Printing and related support activities,False,94000000.0,3,1612053
2013,IL,623984840,17000,323,Printing and related support activities,False,2678700000.0,3,12895778
2013,IN,360484032,18000,323,Printing and related support activities,False,1228400000.0,3,6570575
2013,KS,28831674,20000,323,Printing and related support activities,False,942600000.0,3,2894306
2013,KY,184364580,21000,323,Printing and related support activities,False,764500000.0,3,4406906
2013,LA,14986826,22000,323,Printing and related support activities,False,216100000.0,3,4626040
2013,MA,222006936,25000,323,Printing and related support activities,False,1222300000.0,3,6715158
2013,MD,183855640,24000,323,Printing and related support activities,False,727600000.0,3,5925197
2013,ME,15941978,23000,323,Printing and related support activities,False,94700000.0,3,1328543
2013,MI,190294906,26000,323,Printing and related support activities,False,1087700000.0,3,9914802
2013,MN,292409278,27000,323,Printing and related support activities,False,2041000000.0,3,5414722
2013,MO,463620530,29000,323,Printing and related support activities,False,1293400000.0,3,6042989
2013,MS,67302200,28000,323,Printing and related support activities,False,141200000.0,3,2989839
2013,MT,3743580,30000,323,Printing and related support activities,False,59600000.0,3,1014158
2013,NC,252453038,37000,323,Printing and related support activities,False,1004200000.0,3,9846717
2013,ND,7204192,38000,323,Printing and related support activities,False,45500000.0,3,723149
2013,NE,38604338,31000,323,Printing and related support activities,False,256700000.0,3,1865813
2013,NH,9685274,33000,323,Printing and related support activities,False,162700000.0,3,1327272
2013,NJ,595878030,34000,323,Printing and related support activities,False,1439900000.0,3,8857821
2013,NM,3399722,35000,323,Printing and related support activities,False,48400000.0,3,2092833
2013,NV,88981272,32000,323,Printing and related support activities,False,234400000.0,3,2776956
2013,NY,1440214302,36000,323,Printing and related support activities,False,1996300000.0,3,19626488
2013,OH,212554474,39000,323,Printing and related support activities,False,1797900000.0,3,11579692
2013,OK,115903848,40000,323,Printing and related support activities,False,180200000.0,3,3853891
2013,OR,53656832,41000,323,Printing and related support activities,False,406200000.0,3,3924110
2013,PA,447494948,42000,323,Printing and related support activities,False,2314700000.0,3,12779538
2013,RI,49342674,44000,323,Printing and related support activities,False,116100000.0,3,1055560
2013,SC,39459768,45000,323,Printing and related support activities,False,326900000.0,3,4766469
2013,SD,3641942,46000,323,Printing and related support activities,False,89700000.0,3,842751
2013,TN,300711332,47000,323,Printing and related support activities,False,1063400000.0000001,3,6496943
2013,TX,606851142,48000,323,Printing and related support activities,False,2047700000.0,3,26479646
2013,USA,20965259318,0,323,Printing and related support activities,False,39081000000.0,3,316059947
2013,UT,70212418,49000,323,Printing and related support activities,False,431400000.0,3,2898773
2013,VA,193663700,51000,323,Printing and related support activities,False,779000000.0,3,8255861
2013,VT,16884968,50000,323,Printing and related support activities,False,71900000.0,3,626603
2013,WA,161721328,53000,323,Printing and related support activities,False,436500000.0,3,6966252
2013,WI,209969562,55000,323,Printing and related support activities,False,2621600000.0,3,5738012
2013,WV,4165146,54000,323,Printing and related support activities,False,112800000.0,3,1854768
2013,WY,1430384,56000,323,Printing and related support activities,False,15500000.0,3,582620
2014,AK,3209974,2000,323,Printing and related support activities,False,21900000.0,3,737075
2014,AL,55935444,1000,323,Printing and related support activities,False,251400000.0,3,4843737
2014,AR,68906818,5000,323,Printing and related support activities,False,207600000.0,3,2968759
2014,AZ,50915650,4000,323,Printing and related support activities,False,453700000.0,3,6732873
2014,CA,1854474266,6000,323,Printing and related support activities,False,3431400000.0,3,38586706
2014,CO,63964368,8000,323,Printing and related support activities,False,442900000.0,3,5352637
2014,CT,218770006,9000,323,Printing and related support activities,False,442600000.0,3,3595697
2014,DE,29601494,10000,323,Printing and related support activities,False,39600000.0,3,933131
2014,FL,225756094,12000,323,Printing and related support activities,False,1429500000.0,3,19853880
2014,GA,232671900,13000,323,Printing and related support activities,False,1322600000.0,3,10071204
2014,HI,17036478,15000,323,Printing and related support activities,False,69600000.0,3,1415335
2014,IA,22517252,19000,323,Printing and related support activities,False,514299999.99999994,3,3110643
2014,ID,2888688,16000,323,Printing and related support activities,False,133000000.0,3,1632248
2014,IL,591219028,17000,323,Printing and related support activities,False,2664200000.0,3,12885092
2014,IN,404593770,18000,323,Printing and related support activities,False,1221700000.0,3,6596019
2014,KS,36311656,20000,323,Printing and related support activities,False,810700000.0,3,2901861
2014,KY,187513538,21000,323,Printing and related support activities,False,761800000.0,3,4416992
2014,LA,16976420,22000,323,Printing and related support activities,False,223100000.0,3,4645938
2014,MA,184737656,25000,323,Printing and related support activities,False,1196600000.0,3,6764864
2014,MD,210961356,24000,323,Printing and related support activities,False,670800000.0,3,5960064
2014,ME,17152594,23000,323,Printing and related support activities,False,99100000.0,3,1331217
2014,MI,284829214,26000,323,Printing and related support activities,False,1123400000.0,3,9932033
2014,MN,296936162,27000,323,Printing and related support activities,False,2079500000.0,3,5452665
2014,MO,475036356,29000,323,Printing and related support activities,False,1260100000.0,3,6059130
2014,MS,81093114,28000,323,Printing and related support activities,False,140900000.0,3,2991892
2014,MT,3682402,30000,323,Printing and related support activities,False,63100000.0,3,1022657
2014,NC,268097012,37000,323,Printing and related support activities,False,1001400000.0,3,9937295
2014,ND,8543484,38000,323,Printing and related support activities,False,41100000.0,3,738736
2014,NE,35680644,31000,323,Printing and related support activities,False,240000000.0,3,1879955
2014,NH,14262904,33000,323,Printing and related support activities,False,181700000.0,3,1334257
2014,NJ,674452738,34000,323,Printing and related support activities,False,1393400000.0,3,8867277
2014,NM,3119210,35000,323,Printing and related support activities,False,51000000.0,3,2090236
2014,NV,101950598,32000,323,Printing and related support activities,False,227500000.0,3,2818935
2014,NY,1223972014,36000,323,Printing and related support activities,False,1943800000.0,3,19653431
2014,OH,224653048,39000,323,Printing and related support activities,False,1889700000.0,3,11606573
2014,OK,165960092,40000,323,Printing and related support activities,False,189900000.0,3,3879187
2014,OR,48793738,41000,323,Printing and related support activities,False,462600000.0,3,3965447
2014,PA,461796122,42000,323,Printing and related support activities,False,2335800000.0,3,12792392
2014,RI,43890876,44000,323,Printing and related support activities,False,115000000.0,3,1056511
2014,SC,44708592,45000,323,Printing and related support activities,False,342800000.0,3,4826858
2014,SD,3422830,46000,323,Printing and related support activities,False,84200000.0,3,849670
2014,TN,301542054,47000,323,Printing and related support activities,False,1051200000.0,3,6544617
2014,TX,662101604,48000,323,Printing and related support activities,False,1971100000.0,3,26963092
2014,USA,21262075860,0,323,Printing and related support activities,False,39160000000.0,3,318386329
2014,UT,43680888,49000,323,Printing and related support activities,False,430400000.0,3,2938327
2014,VA,222263300,51000,323,Printing and related support activities,False,783300000.0,3,8315430
2014,VT,19388828,50000,323,Printing and related support activities,False,71400000.0,3,625693
2014,WA,156142992,53000,323,Printing and related support activities,False,469000000.0,3,7057531
2014,WI,200503238,55000,323,Printing and related support activities,False,2683300000.0,3,5753199
2014,WV,5933978,54000,323,Printing and related support activities,False,80300000.0,3,1850569
2014,WY,2275796,56000,323,Printing and related support activities,False,14100000.0,3,583159
2015,AK,2557394,2000,323,Printing and related support activities,False,22400000.0,3,738430
2015,AL,59063356,1000,323,Printing and related support activities,False,267899999.99999997,3,4854803
2015,AR,104894368,5000,323,Printing and related support activities,False,298700000.0,3,2979732
2015,AZ,52018388,4000,323,Printing and related support activities,False,507400000.0,3,6832810
2015,CA,1902852768,6000,323,Printing and related support activities,False,3528500000.0,3,38904296
2015,CO,51462682,8000,323,Printing and related support activities,False,444700000.0,3,5454328
2015,CT,202634432,9000,323,Printing and related support activities,False,478200000.0,3,3588561
2015,DE,20608766,10000,323,Printing and related support activities,False,39000000.0,3,942065
2015,FL,241714966,12000,323,Printing and related support activities,False,1438400000.0,3,20219111
2015,GA,242956292,13000,323,Printing and related support activities,False,1303700000.0,3,10183353
2015,HI,14506416,15000,323,Printing and related support activities,False,64300000.0,3,1422999
2015,IA,22936920,19000,323,Printing and related support activities,False,510000000.0,3,3122541
2015,ID,4436206,16000,323,Printing and related support activities,False,156500000.0,3,1652495
2015,IL,758853836,17000,323,Printing and related support activities,False,2699800000.0,3,12859585
2015,IN,403903022,18000,323,Printing and related support activities,False,1252800000.0,3,6611442
2015,KS,38900890,20000,323,Printing and related support activities,False,861400000.0,3,2910717
2015,KY,255914504,21000,323,Printing and related support activities,False,776600000.0,3,4429126
2015,LA,18001720,22000,323,Printing and related support activities,False,219400000.0,3,4666998
2015,MA,215264150,25000,323,Printing and related support activities,False,1381900000.0,3,6797484
2015,MD,254298916,24000,323,Printing and related support activities,False,617900000.0,3,5988528
2015,ME,19545156,23000,323,Printing and related support activities,False,104500000.0,3,1329098
2015,MI,327023674,26000,323,Printing and related support activities,False,1228400000.0,3,9934483
2015,MN,288408080,27000,323,Printing and related support activities,False,2186000000.0,3,5484002
2015,MO,458643538,29000,323,Printing and related support activities,False,1232400000.0,3,6075411
2015,MS,89140454,28000,323,Printing and related support activities,False,203400000.0,3,2990231
2015,MT,2805896,30000,323,Printing and related support activities,False,70000000.0,3,1031495
2015,NC,184567116,37000,323,Printing and related support activities,False,1011300000.0,3,10037218
2015,ND,6599278,38000,323,Printing and related support activities,False,38800000.0,3,755537
2015,NE,29857688,31000,323,Printing and related support activities,False,239900000.0,3,1892059
2015,NH,11748714,33000,323,Printing and related support activities,False,192700000.0,3,1337480
2015,NJ,691696358,34000,323,Printing and related support activities,False,1504300000.0,3,8870312
2015,NM,4189986,35000,323,Printing and related support activities,False,60100000.0,3,2090071
2015,NV,90699058,32000,323,Printing and related support activities,False,228800000.0,3,2868531
2015,NY,1182382572,36000,323,Printing and related support activities,False,2056199999.9999998,3,19657321
2015,OH,232009876,39000,323,Printing and related support activities,False,1995400000.0,3,11622315
2015,OK,244562652,40000,323,Printing and related support activities,False,152400000.0,3,3910518
2015,OR,50174268,41000,323,Printing and related support activities,False,467000000.0,3,4018542
2015,PA,427792850,42000,323,Printing and related support activities,False,2343900000.0,3,12789838
2015,RI,36187732,44000,323,Printing and related support activities,False,133600000.0,3,1056886
2015,SC,54858054,45000,323,Printing and related support activities,False,381500000.0,3,4896006
2015,SD,4066442,46000,323,Printing and related support activities,False,104800000.0,3,854663
2015,TN,381789680,47000,323,Printing and related support activities,False,1086700000.0,3,6595354
2015,TX,718142942,48000,323,Printing and related support activities,False,2007400000.0,3,27468531
2015,USA,11147969342,0,323,Printing and related support activities,False,40358000000.0,3,320738994
2015,UT,30378444,49000,323,Printing and related support activities,False,428800000.0,3,2983626
2015,VA,232317662,51000,323,Printing and related support activities,False,778200000.0,3,8367303
2015,VT,17823808,50000,323,Printing and related support activities,False,76800000.0,3,625810
2015,WA,156318982,53000,323,Printing and related support activities,False,473700000.0,3,7167287
2015,WI,222058426,55000,323,Printing and related support activities,False,2596800000.0,3,5762927
2015,WV,12242734,54000,323,Printing and related support activities,False,58200000.0,3,1843332
2015,WY,2749188,56000,323,Printing and related support activities,False,14100000.0,3,586389
2016,AK,2816506,2000,323,Printing and related support activities,False,22700000.0,3,742575
2016,AL,46895442,1000,323,Printing and related support activities,False,215700000.0,3,4866824
2016,AR,139154406,5000,323,Printing and related support activities,False,311500000.0,3,2991815
2016,AZ,56259510,4000,323,Printing and related support activities,False,504900000.0,3,6944767
2016,CA,1752472628,6000,323,Printing and related support activities,False,3585600000.0,3,39149186
2016,CO,48171714,8000,323,Printing and related support activities,False,464000000.0,3,5543844
2016,CT,94344150,9000,323,Printing and related support activities,False,500000000.0,3,3579830
2016,DE,14381242,10000,323,Printing and related support activities,False,34200000.0,3,949989
2016,FL,263760224,12000,323,Printing and related support activities,False,1496300000.0,3,20627237
2016,GA,254828508,13000,323,Printing and related support activities,False,1330700000.0,3,10308442
2016,HI,15754996,15000,323,Printing and related support activities,False,66900000.00000001,3,1428885
2016,IA,26289314,19000,323,Printing and related support activities,False,548200000.0,3,3133210
2016,ID,5807664,16000,323,Printing and related support activities,False,150600000.0,3,1684036
2016,IL,783620664,17000,323,Printing and related support activities,False,2851400000.0,3,12821709
2016,IN,366636396,18000,323,Printing and related support activities,False,1274800000.0,3,6637898
2016,KS,42366538,20000,323,Printing and related support activities,False,897700000.0,3,2912977
2016,KY,393096360,21000,323,Printing and related support activities,False,767900000.0,3,4440306
2016,LA,15523924,22000,323,Printing and related support activities,False,210700000.0,3,4681346
2016,MA,203068482,25000,323,Printing and related support activities,False,1297400000.0,3,6827280
2016,MD,224614176,24000,323,Printing and related support activities,False,674700000.0,3,6007014
2016,ME,15249290,23000,323,Printing and related support activities,False,110500000.0,3,1332348
2016,MI,207340916,26000,323,Printing and related support activities,False,1363400000.0,3,9954117
2016,MN,376323042,27000,323,Printing and related support activities,False,2220300000.0,3,5525360
2016,MO,549251100,29000,323,Printing and related support activities,False,1266600000.0,3,6091384
2016,MS,73052692,28000,323,Printing and related support activities,False,196600000.0,3,2990595
2016,MT,2313046,30000,323,Printing and related support activities,False,77900000.0,3,1042137
2016,NC,162253796,37000,323,Printing and related support activities,False,1101100000.0,3,10161802
2016,ND,7018420,38000,323,Printing and related support activities,False,39500000.0,3,756114
2016,NE,24946588,31000,323,Printing and related support activities,False,232300000.0,3,1906483
2016,NH,10469658,33000,323,Printing and related support activities,False,227400000.0,3,1343694
2016,NJ,624101048,34000,323,Printing and related support activities,False,1520400000.0,3,8873584
2016,NM,4707836,35000,323,Printing and related support activities,False,58700000.0,3,2092555
2016,NV,86284006,32000,323,Printing and related support activities,False,298000000.0,3,2919555
2016,NY,1057574686,36000,323,Printing and related support activities,False,2045800000.0,3,19636391
2016,OH,222022244,39000,323,Printing and related support activities,False,2105699999.9999998,3,11640060
2016,OK,286793324,40000,323,Printing and related support activities,False,156700000.0,3,3928143
2016,OR,46930328,41000,323,Printing and related support activities,False,439600000.0,3,4093271
2016,PA,438214156,42000,323,Printing and related support activities,False,2426100000.0,3,12788468
2016,RI,40526970,44000,323,Printing and related support activities,False,129100000.0,3,1057816
2016,SC,48455714,45000,323,Printing and related support activities,False,390000000.0,3,4963031
2016,SD,3793110,46000,323,Printing and related support activities,False,103700000.0,3,863693
2016,TN,400195312,47000,323,Printing and related support activities,False,1135400000.0,3,6651277
2016,TX,748037632,48000,323,Printing and related support activities,False,1929500000.0,3,27914064
2016,USA,10924116150,0,323,Printing and related support activities,False,41382000000.0,3,323071755
2016,UT,28461408,49000,323,Printing and related support activities,False,490000000.0,3,3044241
2016,VA,253921976,51000,323,Printing and related support activities,False,820100000.0,3,8417651
2016,VT,8314394,50000,323,Printing and related support activities,False,78900000.0,3,624366
2016,WA,141363730,53000,323,Printing and related support activities,False,475000000.0,3,7299961
2016,WI,226277698,55000,323,Printing and related support activities,False,2623100000.0,3,5775170
2016,WV,9677752,54000,323,Printing and related support activities,False,66000000.0,3,1832435
2016,WY,5183782,56000,323,Printing and related support activities,False,13800000.0,3,585243
2017,AK,2991208,2000,323,Printing and related support activities,False,21700000.0,3,740983
2017,AL,47351134,1000,323,Printing and related support activities,False,221100000.0,3,4877989
2017,AR,161596196,5000,323,Printing and related support activities,False,364100000.0,3,3003855
2017,AZ,47213952,4000,323,Printing and related support activities,False,585900000.0,3,7048088
2017,CA,1804643932,6000,323,Printing and related support activities,False,3536700000.0,3,39337785
2017,CO,35240418,8000,323,Printing and related support activities,False,419000000.0,3,5617421
2017,CT,87817828,9000,323,Printing and related support activities,False,497500000.0,3,3575324
2017,DE,19330274,10000,323,Printing and related support activities,False,27600000.0,3,957942
2017,FL,301169242,12000,323,Printing and related support activities,False,1433000000.0,3,20977089
2017,GA,246519694,13000,323,Printing and related support activities,False,1201600000.0,3,10417031
2017,HI,14722226,15000,323,Printing and related support activities,False,62100000.0,3,1425763
2017,IA,27796348,19000,323,Printing and related support activities,False,496100000.0,3,3143734
2017,ID,8328150,16000,323,Printing and related support activities,False,129000000.0,3,1719745
2017,IL,724024300,17000,323,Printing and related support activities,False,2720100000.0,3,12779893
2017,IN,424160496,18000,323,Printing and related support activities,False,1269700000.0,3,6662068
2017,KS,45854782,20000,323,Printing and related support activities,False,901300000.0,3,2910892
2017,KY,356006258,21000,323,Printing and related support activities,False,748300000.0,3,4455590
2017,LA,12193276,22000,323,Printing and related support activities,False,234300000.0,3,4673673
2017,MA,225346222,25000,323,Printing and related support activities,False,1270100000.0,3,6863560
2017,MD,232210722,24000,323,Printing and related support activities,False,670000000.0,3,6028186
2017,ME,11119346,23000,323,Printing and related support activities,False,105100000.0,3,1335743
2017,MI,164921666,26000,323,Printing and related support activities,False,1353700000.0,3,9976752
2017,MN,438113322,27000,323,Printing and related support activities,False,2372400000.0,3,5569283
2017,MO,621262916,29000,323,Printing and related support activities,False,1305000000.0,3,6111382
2017,MS,104230194,28000,323,Printing and related support activities,False,68000000.0,3,2990674
2017,MT,1897912,30000,323,Printing and related support activities,False,66599999.99999999,3,1053862
2017,NC,181823118,37000,323,Printing and related support activities,False,1056099999.9999999,3,10275758
2017,ND,7378356,38000,323,Printing and related support activities,False,45400000.0,3,756755
2017,NE,32803812,31000,323,Printing and related support activities,False,257100000.00000003,3,1916998
2017,NH,8589408,33000,323,Printing and related support activities,False,185800000.0,3,1350395
2017,NJ,674606296,34000,323,Printing and related support activities,False,1487300000.0,3,8888147
2017,NM,4237072,35000,323,Printing and related support activities,False,59300000.0,3,2092844
2017,NV,64324210,32000,323,Printing and related support activities,False,301000000.0,3,2972097
2017,NY,1095749838,36000,323,Printing and related support activities,False,2094400000.0,3,19593849
2017,OH,228368434,39000,323,Printing and related support activities,False,2015200000.0,3,11665706
2017,OK,287777938,40000,323,Printing and related support activities,False,151200000.0,3,3933602
2017,OR,44276116,41000,323,Printing and related support activities,False,383100000.0,3,4147294
2017,PA,419148140,42000,323,Printing and related support activities,False,2438600000.0,3,12794679
2017,RI,33132208,44000,323,Printing and related support activities,False,128100000.0,3,1056554
2017,SC,56092316,45000,323,Printing and related support activities,False,416900000.0,3,5027102
2017,SD,3284756,46000,323,Printing and related support activities,False,99500000.0,3,873732
2017,TN,323907102,47000,323,Printing and related support activities,False,952300000.0,3,6714748
2017,TX,779309480,48000,323,Printing and related support activities,False,2022900000.0,3,28291024
2017,USA,11126180578,0,323,Printing and related support activities,False,40608000000.0,3,325122128
2017,UT,35041494,49000,323,Printing and related support activities,False,452900000.0,3,3103540
2017,VA,243794696,51000,323,Printing and related support activities,False,769800000.0,3,8471011
2017,VT,8990116,50000,323,Printing and related support activities,False,71500000.0,3,625132
2017,WA,152261544,53000,323,Printing and related support activities,False,406500000.0,3,7427951
2017,WI,215772148,55000,323,Printing and related support activities,False,2618000000.0,3,5793147
2017,WV,6254314,54000,323,Printing and related support activities,False,70600000.0,3,1818683
2017,WY,2679998,56000,323,Printing and related support activities,False,13900000.0,3,579994
2018,AK,3618590,2000,323,Printing and related support activities,False,22400000.0,3,736624
2018,AL,48193216,1000,323,Printing and related support activities,False,206000000.0,3,4891628
2018,AR,175101318,5000,323,Printing and related support activities,False,361500000.0,3,3012161
2018,AZ,33039830,4000,323,Printing and related support activities,False,599700000.0,3,7164228
2018,CA,1956912248,6000,323,Printing and related support activities,False,3650500000.0,3,39437463
2018,CO,29371952,8000,323,Printing and related support activities,False,448700000.0,3,5697155
2018,CT,99437376,9000,323,Printing and related support activities,False,509500000.0,3,3574561
2018,DE,21883602,10000,323,Printing and related support activities,False,27000000.0,3,966985
2018,FL,295206656,12000,323,Printing and related support activities,False,1494500000.0,3,21254926
2018,GA,245769290,13000,323,Printing and related support activities,False,1282100000.0,3,10519389
2018,HI,13565906,15000,323,Printing and related support activities,False,63400000.0,3,1423102
2018,IA,18752402,19000,323,Printing and related support activities,False,542400000.0,3,3149900
2018,ID,6023934,16000,323,Printing and related support activities,False,121800000.0,3,1752074
2018,IL,782984950,17000,323,Printing and related support activities,False,2990700000.0,3,12724685
2018,IN,419243264,18000,323,Printing and related support activities,False,1243100000.0,3,6698481
2018,KS,156235482,20000,323,Printing and related support activities,False,898700000.0,3,2912748
2018,KY,399904522,21000,323,Printing and related support activities,False,721300000.0,3,4464273
2018,LA,11877594,22000,323,Printing and related support activities,False,220100000.0,3,4664450
2018,MA,244895616,25000,323,Printing and related support activities,False,1301000000.0,3,6885720
2018,MD,254682262,24000,323,Printing and related support activities,False,729700000.0,3,6042153
2018,ME,13776862,23000,323,Printing and related support activities,False,149000000.0,3,1340123
2018,MI,170129008,26000,323,Printing and related support activities,False,1446400000.0,3,9987286
2018,MN,426926520,27000,323,Printing and related support activities,False,2528200000.0,3,5608762
2018,MO,528320078,29000,323,Printing and related support activities,False,1258200000.0,3,6125986
2018,MS,30612454,28000,323,Printing and related support activities,False,69100000.0,3,2982879
2018,MT,2461560,30000,323,Printing and related support activities,False,60800000.0,3,1061818
2018,NC,173005512,37000,323,Printing and related support activities,False,1067400000.0000001,3,10391358
2018,ND,12661422,38000,323,Printing and related support activities,False,36600000.0,3,760062
2018,NE,29018446,31000,323,Printing and related support activities,False,158100000.0,3,1925512
2018,NH,11076386,33000,323,Printing and related support activities,False,196100000.0,3,1355064
2018,NJ,650792338,34000,323,Printing and related support activities,False,1624400000.0,3,8891730
2018,NM,6261944,35000,323,Printing and related support activities,False,58000000.0,3,2093754
2018,NV,67857834,32000,323,Printing and related support activities,False,308900000.0,3,3030725
2018,NY,1135468990,36000,323,Printing and related support activities,False,2086000000.0,3,19544098
2018,OH,222888390,39000,323,Printing and related support activities,False,1912300000.0,3,11680892
2018,OK,309720310,40000,323,Printing and related support activities,False,158100000.0,3,3943488
2018,OR,61290626,41000,323,Printing and related support activities,False,394100000.0,3,4183538
2018,PA,493003948,42000,323,Printing and related support activities,False,2352400000.0,3,12809107
2018,RI,31720946,44000,323,Printing and related support activities,False,151000000.0,3,1059338
2018,SC,110694954,45000,323,Printing and related support activities,False,458000000.0,3,5091702
2018,SD,3634384,46000,323,Printing and related support activities,False,96900000.0,3,879386
2018,TN,430113942,47000,323,Printing and related support activities,False,948700000.0,3,6778180
2018,TX,793793728,48000,323,Printing and related support activities,False,2037100000.0,3,28624564
2018,USA,11756428696,0,323,Printing and related support activities,False,41481000000.0,3,326838199
2018,UT,54180788,49000,323,Printing and related support activities,False,455100000.0,3,3155153
2018,VA,270363266,51000,323,Printing and related support activities,False,791700000.0,3,8510920
2018,VT,11579038,50000,323,Printing and related support activities,False,76300000.0,3,624802
2018,WA,171471860,53000,323,Printing and related support activities,False,437400000.0,3,7526793
2018,WI,223159838,55000,323,Printing and related support activities,False,2616800000.0,3,5809319
2018,WV,6993836,54000,323,Printing and related support activities,False,73600000.0,3,1805953
2018,WY,1794268,56000,323,Printing and related support activities,False,11100000.0,3,579054
2019,AK,3767770,2000,323,Printing and related support activities,False,21800000.0,3,733603
2019,AL,66268218,1000,323,Printing and related support activities,False,221400000.0,3,4907965
2019,AR,130169848,5000,323,Printing and related support activities,False,366000000.0,3,3020985
2019,AZ,35919472,4000,323,Printing and related support activities,False,592100000.0,3,7291843
2019,CA,1944033746,6000,323,Printing and related support activities,False,3675000000.0,3,39437610
2019,CO,36055146,8000,323,Printing and related support activities,False,440800000.0,3,5758486
2019,CT,89868020,9000,323,Printing and related support activities,False,511900000.0,3,3566022
2019,DE,15021730,10000,323,Printing and related support activities,False,27400000.0,3,976668
2019,FL,292382142,12000,323,Printing and related support activities,False,1591100000.0,3,21492056
2019,GA,270864978,13000,323,Printing and related support activities,False,1257200000.0,3,10628020
2019,HI,13404550,15000,323,Printing and related support activities,False,54200000.0,3,1415615
2019,IA,16215246,19000,323,Printing and related support activities,False,559100000.0,3,3159596
2019,ID,7043930,16000,323,Printing and related support activities,False,124000000.0,3,1789060
2019,IL,858046584,17000,323,Printing and related support activities,False,2800400000.0,3,12667017
2019,IN,417341024,18000,323,Printing and related support activities,False,1224300000.0,3,6731010
2019,KS,311583174,20000,323,Printing and related support activities,False,929400000.0,3,2912635
2019,KY,354424912,21000,323,Printing and related support activities,False,706200000.0,3,4472345
2019,LA,10475138,22000,323,Printing and related support activities,False,196300000.0,3,4658285
2019,MA,284494648,25000,323,Printing and related support activities,False,1264900000.0,3,6894883
2019,MD,273217384,24000,323,Printing and related support activities,False,696700000.0,3,6054954
2019,ME,15233952,23000,323,Printing and related support activities,False,102700000.0,3,1345770
2019,MI,195692944,26000,323,Printing and related support activities,False,1266700000.0,3,9984795
2019,MN,316252008,27000,323,Printing and related support activities,False,2429700000.0,3,5640053
2019,MO,430581900,29000,323,Printing and related support activities,False,1301400000.0,3,6140475
2019,MS,37393024,28000,323,Printing and related support activities,False,69600000.0,3,2978227
2019,MT,2077780,30000,323,Printing and related support activities,False,64099999.99999999,3,1070123
2019,NC,164530022,37000,323,Printing and related support activities,False,1141700000.0,3,10501384
2019,ND,8682962,38000,323,Printing and related support activities,False,45500000.0,3,763724
2019,NE,29273388,31000,323,Printing and related support activities,False,185000000.0,3,1932571
2019,NH,11577754,33000,323,Printing and related support activities,False,200500000.0,3,1360783
2019,NJ,593788902,34000,323,Printing and related support activities,False,1647700000.0,3,8891258
2019,NM,4837028,35000,323,Printing and related support activities,False,58800000.0,3,2099634
2019,NV,96531188,32000,323,Printing and related support activities,False,350700000.0,3,3090771
2019,NY,1195761766,36000,323,Printing and related support activities,False,2119300000.0000002,3,19463131
2019,OH,247947524,39000,323,Printing and related support activities,False,1911000000.0,3,11696507
2019,OK,335342932,40000,323,Printing and related support activities,False,179700000.0,3,3960676
2019,OR,48300764,41000,323,Printing and related support activities,False,392500000.0,3,4216116
2019,PA,464685806,42000,323,Printing and related support activities,False,2319900000.0,3,12798883
2019,RI,28193270,44000,323,Printing and related support activities,False,145500000.0,3,1058158
2019,SC,66807150,45000,323,Printing and related support activities,False,488100000.0,3,5157702
2019,SD,4986552,46000,323,Printing and related support activities,False,122100000.0,3,887127
2019,TN,440972898,47000,323,Printing and related support activities,False,990500000.0,3,6830325
2019,TX,778771682,48000,323,Printing and related support activities,False,1951400000.0,3,28986794
2019,USA,11806775418,0,323,Printing and related support activities,False,41512000000.0,3,328329953
2019,UT,79616302,49000,323,Printing and related support activities,False,473200000.0,3,3203383
2019,VA,294583426,51000,323,Printing and related support activities,False,755600000.0,3,8556642
2019,VT,12881716,50000,323,Printing and related support activities,False,68200000.0,3,624046
2019,WA,166059622,53000,323,Printing and related support activities,False,464300000.0,3,7614024
2019,WI,235974356,55000,323,Printing and related support activities,False,2895700000.0,3,5824581
2019,WV,9429220,54000,323,Printing and related support activities,False,76300000.0,3,1795263
2019,WY,2308872,56000,323,Printing and related support activities,False,11100000.0,3,580116
2020,AK,13682176,2000,323,Printing and related support activities,False,16800000.0,3,732906
2020,AL,65910362,1000,323,Printing and related support activities,False,247200000.0,3,5032962
2020,AR,94212306,5000,323,Printing and related support activities,False,293100000.0,3,3014399
2020,AZ,33553286,4000,323,Printing and related support activities,False,691900000.0,3,7186647
2020,CA,1650843328,6000,323,Printing and related support activities,False,3171300000.0,3,39527808
2020,CO,29158824,8000,323,Printing and related support activities,False,367800000.0,3,5786873
2020,CT,76689314,9000,323,Printing and related support activities,False,442200000.0,3,3579643
2020,DE,12026860,10000,323,Printing and related support activities,False,30000000.0,3,991890
2020,FL,231510552,12000,323,Printing and related support activities,False,1402300000.0,3,21591325
2020,GA,219042494,13000,323,Printing and related support activities,False,1092300000.0,3,10732595
2020,HI,8476154,15000,323,Printing and related support activities,False,33600000.0,3,1451130
2020,IA,18110964,19000,323,Printing and related support activities,False,516400000.0,3,3191081
2020,ID,9642894,16000,323,Printing and related support activities,False,107300000.0,3,1849328
2020,IL,635547706,17000,323,Printing and related support activities,False,2568900000.0,3,12795348
2020,IN,452594012,18000,323,Printing and related support activities,False,1042200000.0,3,6790290
